work_id	canonical_title	normalized_title	title_variants_json	cluster_status	notes
qb_lit_digression_on_madness_7cfcf563	Digression on Madness	digression on madness	"{""Digression on Madness"":14}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_stars_and_stripes_forever_e2181a53	Stars and Stripes Forever	stars and stripes forever	"{""Stars and Stripes Forever"":10}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_everlasting_yea_1a58660c	The Everlasting Yea	the everlasting yea	"{""The Everlasting Yea"":16}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_evening_sun_912c4440	Evening Sun	evening sun	"{""Evening Sun"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_heroides_0e3d31d8	Heroides	heroides	"{""Heroides"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_pacific_231_8d2f1935	Pacific 231	pacific 231	"{""Pacific 231"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_principia_mathematica_with_alfred_whitehead_289949ab	Principia Mathematica with Alfred Whitehead	principia mathematica with alfred whitehead	"{""Principia Mathematica with Alfred Whitehead"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_treatise_on_harmony_b2946287	Treatise on Harmony	treatise on harmony	"{""Treatise on Harmony"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_valperga_cd21ce0b	Valperga	valperga	"{""Valperga"":12}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_border_trilogy_b6af9188	Border Trilogy	border trilogy	"{""Border Trilogy"":12}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_adonais_an_elegy_on_the_death_of_john_keats_09f2ff24	Adonais: An Elegy on the Death of John Keats	adonais an elegy on the death of john keats	"{""Adonais: An Elegy on the Death of John Keats"":3,""Adonaïs: An Elegy on the Death of John Keats"":2,""ADONAIS: An Elegy on the Death of John Keats"":1,""ADONAIS_: An Elegy on the Death of John Keats"":1}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_six_characters_in_search_of_an_author_or_sei_personaggi_in_c_358faa78	Six Characters in Search of an Author or Sei personaggi in cerca d'autore	six characters in search of an author or sei personaggi in cerca dautore	"{""Six Characters in Search of an Author or Sei personaggi in cerca d'autore"":6,""Six Characters in Search of an Author or Sei personaggi in cerca d’autore"":1}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_days_837334d3	The Days	the days	"{""The Days"":12}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_trouble_with_normal_178402b6	The Trouble with Normal	the trouble with normal	"{""The Trouble with Normal"":18,""The Trouble With Normal"":1}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_white_visitation_e50f6283	the White Visitation	the white visitation	"{""the White Visitation"":15,""The White Visitation"":2}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_chopin_059b3aab	Chopin	chopin	"{""Chopin"":12}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_member_of_the_wedding_and_the_heart_is_a_lonely_d6a8df7a	The Member of the Wedding and The Heart is a Lonely	the member of the wedding and the heart is a lonely	"{""The Member of the Wedding and The Heart is a Lonely"":9,""The Member of the Wedding and The Heart Is a Lonely"":3}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_renewer_c172faaf	The Renewer	the renewer	"{""The Renewer"":6,""the Renewer"":4,""the (*) Renewer"":2}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_outline_trilogy_ce7dac9f	Outline trilogy	outline trilogy	"{""Outline trilogy"":7}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_les_adieux_42dc2fcf	Les Adieux	les adieux	"{""Les Adieux"":12}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_excursion_ab726fcc	The Excursion	the excursion	"{""The Excursion"":12}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_indian_jugglers_f996193a	The Indian Jugglers	the indian jugglers	"{""The Indian Jugglers"":23}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_sniper_f310af2c	The Sniper	the sniper	"{""The Sniper"":8,""The (*) Sniper"":1}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_yevgeniy_onegin_6a7cfb21	Yevgeniy Onegin	yevgeniy onegin	"{""Yevgeniy Onegin"":5,""Yevgéniy Onégin"":2}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_fixer_and_the_natural_4124c7a1	The Fixer and The Natural	the fixer and the natural	"{""The Fixer and The Natural"":13}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_splendid_f26bfca6	Splendid	splendid	"{""Splendid"":12}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_private_memoirs_and_confessions_of_a_justified_sinner_686a97f8	The Private Memoirs and Confessions of a Justified Sinner	the private memoirs and confessions of a justified sinner	"{""The Private Memoirs and Confessions of a Justified Sinner"":7}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_optimism_02d44ffd	Optimism	optimism	"{""Optimism"":13}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_sea_fever_c2051342	Sea Fever	sea fever	"{""Sea Fever"":10,""Sea-Fever"":3}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_pears_of_the_elm_a706e87c	The Pears of the Elm	the pears of the elm	"{""The Pears of the Elm"":17}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_lifted_veil_6d4a9830	The Lifted Veil	the lifted veil	"{""The Lifted Veil"":6}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_metaphysics_fb2db852	Metaphysics	metaphysics	"{""Metaphysics"":12}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_comprehensive_mirror_to_aid_in_government_476f4d50	Comprehensive Mirror to Aid in Government	comprehensive mirror to aid in government	"{""Comprehensive Mirror to Aid in Government"":18}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_le_morte_cf1b5ad7	Le Morte	le morte	"{""Le Morte"":10}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_april_theses_99fca03c	April Theses	april theses	"{""April Theses"":13}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_rache_17ce08b7	RACHE	rache	"{""RACHE"":8,""Rache"":5}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_tristero_8c8a4234	Tristero	tristero	"{""Tristero"":14}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_theory_of_moral_sentiments_and_the_wealth_of_nations_bc2ef033	The Theory of Moral Sentiments and The Wealth of Nations	the theory of moral sentiments and the wealth of nations	"{""The Theory of Moral Sentiments and The Wealth of Nations"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_descent_of_odin_4a338b1c	The Descent of Odin	the descent of odin	"{""The Descent of Odin"":14}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_john_wayne_bf964778	John Wayne	john wayne	"{""John Wayne"":13}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_suppliant_women_or_the_suppliants_or_hiketides_5cb96265	The Suppliant Women or The Suppliants or Hiketides	the suppliant women or the suppliants or hiketides	"{""The Suppliant Women or The Suppliants or Hiketides"":8}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_end_of_imagination_0337a1fb	The End of Imagination	the end of imagination	"{""The End of Imagination"":22}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_king_arthur_ddb8f973	King Arthur	king arthur	"{""King Arthur"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_middle_english_d872fbe2	Middle English	middle english	"{""Middle English"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_quaker_hill_ba401580	Quaker Hill	quaker hill	"{""Quaker Hill"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_moor_e2a27569	The Moor	the moor	"{""The Moor"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_toilers_7936c22d	The Toilers	the toilers	"{""The Toilers"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_a_little_fable_8c3077bd	A Little Fable	a little fable	"{""A Little Fable"":22}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_caretaker_and_the_birthday_party_ad15bed4	The Caretaker and The Birthday Party	the caretaker and the birthday party	"{""The Caretaker and The Birthday Party"":20}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_the_groom_2ae7393b	the Groom	the groom	"{""the Groom"":10,""The Groom"":3}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_mirror_ffff80d2	Mirror	mirror	"{""Mirror"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_writing_and_difference_6c0a8e86	Writing and Difference	writing and difference	"{""Writing and Difference"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_kangaroo_7d94bcd8	Kangaroo	kangaroo	"{""Kangaroo"":12}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_memories_24214765	Memories	memories	"{""Memories"":11,""MEMORIES"":1}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
qb_lit_songs_eb49a6e1	Songs	songs	"{""Songs"":11}"	normalized_title_cluster	Answerline variants and clue-text title variants are clustered by normalized title.
