candidate_id	canonical_title	normalized_title	form_hint	candidate_source	disambiguation_status	distinct_question_count	distinct_set_count	distinct_year_count	notes
qb_lit_the_perpetual_orgy_08df4739	The Perpetual Orgy	the perpetual orgy	essay	typed_title:4;quoted_lit_context:3;author_verb_title:1	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_two_friends_73b0832a	Two Friends	two friends	story	quoted_lit_context:8	needs_review_possible_character_or_person	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_miramar_5afb2f4f	Miramar	miramar	trilogy	author_verb_title:6;quoted_lit_context:2;typed_title:1	needs_review_common_or_short_title	9	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_toys_of_peace_d8f2acbf	The Toys of Peace	the toys of peace	story	quoted_lit_context:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_grass_is_singing_and_the_golden_notebook_cf8df2cf	The Grass is Singing and The Golden Notebook	the grass is singing and the golden notebook	unknown	author_verb_title:8	accepted_likely_work	8	7	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_something_wicked_this_way_comes_fa94ff7e	Something Wicked This Way Comes	something wicked this way comes	novel	author_verb_title:3;quoted_lit_context:3;typed_title:3	accepted_likely_work	9	7	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_desolaci_4ce129e8	Desolaci	desolaci	sonnet	author_verb_title:6;typed_title:2	needs_review_common_or_short_title	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_el_aleph_73df11f1	El Aleph	el aleph	short_story	quoted_lit_context:7;typed_title:1	needs_review_possible_character_or_person	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_metamorphosis_fba06eec	Metamorphosis	metamorphosis	novella	author_verb_title:3;typed_title:3;quoted_lit_context:2	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_hunted_c5d5bf44	The Hunted	the hunted	play	quoted_lit_context:8	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_an_artist_of_the_floating_world_a95c3b48	An Artist of the Floating World	an artist of the floating world	novel	typed_title:5;author_verb_title:4	accepted_likely_work	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_member_of_the_wedding_and_the_heart_is_a_lonely_d6a8df7a	The Member of the Wedding and The Heart is a Lonely	the member of the wedding and the heart is a lonely	unknown	author_verb_title:8	accepted_likely_work	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_joseph_andrews_and_tom_jones_6ce7a3a8	Joseph Andrews and Tom Jones	joseph andrews and tom jones	unknown	author_verb_title:8	accepted_likely_work	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_three_soldiers_2e007262	Three Soldiers	three soldiers	novel	typed_title:4;author_verb_title:2;quoted_lit_context:2	needs_review_possible_character_or_person	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_beneath_the_wheel_0db7e22d	Beneath the Wheel	beneath the wheel	novel	author_verb_title:4;quoted_lit_context:3;typed_title:2	accepted_likely_work	9	6	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_scottish_play_45b35fe6	the Scottish Play	the scottish play	play	quoted_lit_context:8	accepted_likely_work	8	8	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_stoker_38e23003	The Stoker	the stoker	novel	quoted_lit_context:8	needs_review_common_or_short_title	8	8	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_thought_fox_a948073b	The Thought-Fox	the thought fox	poem	quoted_lit_context:9	accepted_likely_work	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_toys_in_the_attic_82d6d45f	Toys in the Attic	toys in the attic	unknown	author_verb_title:5;typed_title:2;quoted_lit_context:1	accepted_likely_work	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_lorelei_1428aae4	The Lorelei	the lorelei	poem	quoted_lit_context:8	needs_review_common_or_short_title	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_old_devils_d29f7cae	The Old Devils	the old devils	novel	author_verb_title:5;typed_title:3	accepted_likely_work	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_shortest_way_with_the_dissenters_a09c2c80	The Shortest Way with the Dissenters	the shortest way with the dissenters	unknown	quoted_lit_context:7;author_verb_title:1	accepted_likely_work	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_prince_and_the_pauper_4eb736df	The Prince and the Pauper	the prince and the pauper	novel	author_verb_title:8	needs_review_possible_character_or_person	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_murders_in_the_rue_morgue_e8d9e056	The Murders in the Rue Morgue	the murders in the rue morgue	story	quoted_lit_context:9	accepted_likely_work	9	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_chant_of_jimmie_blacksmith_c04d0e93	The Chant of Jimmie Blacksmith	the chant of jimmie blacksmith	novel	author_verb_title:7;typed_title:2	accepted_likely_work	9	9	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_voyage_881d384e	The Voyage	the voyage	collection	quoted_lit_context:8	needs_review_common_or_short_title	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_fountainhead_c4385a49	The Fountainhead	the fountainhead	unknown	author_verb_title:6;quoted_lit_context:1;typed_title:1	needs_review_common_or_short_title	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_miser_a2c4f74b	The Miser	the miser	play	typed_title:5;quoted_lit_context:2;author_verb_title:1	needs_review_common_or_short_title	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_kitty_95d79f53	Kitty	kitty	unknown	quoted_lit_context:5;title_context:2	needs_review_common_or_short_title	7	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_oven_bird_a5397d20	The Oven Bird	the oven bird	poem	quoted_lit_context:8	accepted_likely_work	8	6	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_ministry_of_utmost_happiness_1a4bc8ee	The Ministry of Utmost Happiness	the ministry of utmost happiness	novel	author_verb_title:8;typed_title:1	accepted_likely_work	9	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_hamlet_and_his_problems_4b4f2f9c	Hamlet and His Problems	hamlet and his problems	essay	quoted_lit_context:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_grass_harp_aa56ef5b	The Grass Harp	the grass harp	unknown	author_verb_title:6;typed_title:2	accepted_likely_work	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_exemplary_novels_689f44fd	Exemplary Novels	exemplary novels	novel	author_verb_title:8	needs_review_possible_character_or_person	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_lady_windemere_f60d8aea	Lady Windemere	lady windemere	play	author_verb_title:8;typed_title:1	needs_review_possible_character_or_person	9	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_red_78988010	Red	red	novel	quoted_lit_context:7	needs_review_common_or_short_title	7	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_mister_265b11d4	Mister	mister	novel	quoted_lit_context:8	needs_review_common_or_short_title	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_nobody_knows_a17942bd	Nobody Knows	nobody knows	unknown	quoted_lit_context:8	needs_review_possible_character_or_person	8	7	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_jaccuse_56a2b839	J'Accuse	jaccuse	essay	quoted_lit_context:9	needs_review_common_or_short_title	9	6	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_letter_to_posterity_2dbd3fee	Letter to Posterity	letter to posterity	epic	quoted_lit_context:7	accepted_likely_work	7	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_house_of_bernarda_alba_8afddbd2	The House of Bernarda Alba	the house of bernarda alba	elegy	author_verb_title:6;quoted_lit_context:2	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_cry_of_the_children_98032a53	The Cry of the Children	the cry of the children	poem	quoted_lit_context:8	accepted_likely_work	8	7	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_washington_square_b77bd960	Washington Square	washington square	novel	author_verb_title:5;typed_title:2;quoted_lit_context:1	needs_review_possible_character_or_person	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_misfit_fb4fc955	The Misfit	the misfit	story	quoted_lit_context:8	needs_review_common_or_short_title	8	8	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_french_32f897f0	French	french	poem	byline_title:7;author_verb_title:1	needs_review_common_or_short_title	8	6	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_pip_e1f1eb75	Pip	pip	novel	quoted_lit_context:8	needs_review_common_or_short_title	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_island_of_despair_830fc3f7	Island of Despair	island of despair	novel	quoted_lit_context:8	accepted_likely_work	8	8	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_black_riders_33377893	The Black Riders	the black riders	collection	typed_title:4;author_verb_title:2;quoted_lit_context:2	accepted_likely_work	8	8	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_arcadia_and_rosencrantz_and_guildenstern_are_dead_c43dd2aa	Arcadia and Rosencrantz and Guildenstern Are Dead	arcadia and rosencrantz and guildenstern are dead	play	author_verb_title:7	accepted_likely_work	7	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_financier_c7c08338	The Financier	the financier	tragedy	author_verb_title:4;typed_title:3;quoted_lit_context:1	needs_review_common_or_short_title	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_fanshawe_919a6371	Fanshawe	fanshawe	novel	typed_title:7;quoted_lit_context:2	needs_review_common_or_short_title	9	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_sentimental_education_and_madame_bovary_0a2fb03b	Sentimental Education and Madame Bovary	sentimental education and madame bovary	unknown	author_verb_title:8	accepted_likely_work	8	7	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_master_fcb60c07	The Master	the master	novel	quoted_lit_context:4;typed_title:2;byline_title:1	needs_review_common_or_short_title	7	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_white_bee_835f9979	White Bee	white bee	poem	quoted_lit_context:7	needs_review_possible_character_or_person	7	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_city_of_the_beasts_19017d66	City of the Beasts	city of the beasts	novel	author_verb_title:5;typed_title:3	accepted_likely_work	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_scoop_4eaa4062	Scoop	scoop	novel	author_verb_title:4;typed_title:2;quoted_lit_context:1	needs_review_common_or_short_title	7	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_buddenbrooks_and_the_magic_mountain_5d164ce7	Buddenbrooks and The Magic Mountain	buddenbrooks and the magic mountain	unknown	author_verb_title:8	accepted_likely_work	8	8	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_it_as_it_lays_87b0f2a6	It As It Lays	it as it lays	play	typed_title:8	accepted_likely_work	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_misanthrope_and_tartuffe_9cb7e436	The Misanthrope and Tartuffe	the misanthrope and tartuffe	play	author_verb_title:7	accepted_likely_work	7	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_kentucky_derby_is_decadent_and_depraved_664580a4	The Kentucky Derby is Decadent and Depraved	the kentucky derby is decadent and depraved	short_story	quoted_lit_context:8	accepted_likely_work	8	7	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_rooms_ff9f2d5c	Rooms	rooms	collection	quoted_lit_context:7	needs_review_common_or_short_title	7	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_final_problem_6cef7cea	The Final Problem	the final problem	story	quoted_lit_context:7	accepted_likely_work	7	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_defender_of_the_faith_876b7f00	Defender of the Faith	defender of the faith	collection	quoted_lit_context:9	accepted_likely_work	9	6	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_desdichado_6e75a1fd	Desdichado	desdichado	novel	quoted_lit_context:8	needs_review_common_or_short_title	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_dumb_waiter_and_the_birthday_party_25c1d776	The Dumb Waiter and The Birthday Party	the dumb waiter and the birthday party	play	author_verb_title:8	accepted_likely_work	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_hell_a5cec7af	Hell	hell	novel	quoted_lit_context:4;byline_title:3;author_verb_title:2	needs_review_common_or_short_title	9	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_eloisa_to_abelard_ba134cbe	Eloisa to Abelard	eloisa to abelard	poem	quoted_lit_context:7;typed_title:1	accepted_likely_work	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_eolian_harp_67697927	The Eolian Harp	the eolian harp	poem	quoted_lit_context:8	accepted_likely_work	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_leatherstocking_tales_1b37ffb2	The Leatherstocking Tales	the leatherstocking tales	tale	author_verb_title:3;typed_title:2;byline_title:1;quoted_lit_context:1	accepted_likely_work	7	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_joseph_andrews_533ff0db	Joseph Andrews	joseph andrews	unknown	author_verb_title:4;quoted_lit_context:3;typed_title:1	needs_review_possible_character_or_person	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_christmas_memory_f8234c9b	A Christmas Memory	a christmas memory	novel	quoted_lit_context:8	accepted_likely_work	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_circus_animals_desertion_a4e45f7c	The Circus Animals’ Desertion	the circus animals desertion	poem	quoted_lit_context:7	accepted_likely_work	7	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_courier_a578ee56	The Courier	the courier	play	typed_title:7	needs_review_common_or_short_title	7	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_house_of_fame_d6c77e36	The House of Fame	the house of fame	tale	author_verb_title:5;quoted_lit_context:2;typed_title:1	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_vicar_of_wakefield_and_she_stoops_to_conquer_cb4fd92b	The Vicar of Wakefield and She Stoops to Conquer	the vicar of wakefield and she stoops to conquer	unknown	author_verb_title:7	accepted_likely_work	7	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_beauty_and_sadness_67e31d70	Beauty and Sadness	beauty and sadness	novel	author_verb_title:4;typed_title:2;quoted_lit_context:1	accepted_likely_work	7	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_many_thousands_gone_c2e4fc65	Many Thousands Gone	many thousands gone	essay	quoted_lit_context:7	accepted_likely_work	7	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_demon_of_experiment_294e9ecd	Demon of Experiment	demon of experiment	play	quoted_lit_context:7	accepted_likely_work	7	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_sonnets_to_orpheus_9c5adc50	Sonnets to Orpheus	sonnets to orpheus	sonnet	author_verb_title:9	accepted_likely_work	9	9	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_gilded_six_bits_2320cdd3	The Gilded Six-Bits	the gilded six bits	unknown	quoted_lit_context:7	accepted_likely_work	7	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_crusoe_in_england_d4649c47	Crusoe in England	crusoe in england	poem	quoted_lit_context:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_much_ado_about_nothing_46f25ef9	Much Ado About Nothing	much ado about nothing	seeded_literary_work	seed_exact_title_clue_hit:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_city_in_the_sea_eea5a4b1	The City in the Sea	the city in the sea	poem	quoted_lit_context:7	accepted_likely_work	7	7	6	Generated from quizbowl clue_text only; threshold=4.
