candidate_id	canonical_title	rejection_reason	base_rejection_reason	total_question_count	answerline_question_count	clue_mention_question_count	distinct_set_count	source_counts_json	form_counts_json	answerline_form_counts_json	track_counts_json	literary_signal_count	non_literary_signal_count	adjudication_decision	adjudication_reason	example_snippet
qb_lit_the_extinction_of_pauperism_72c1b15e	The Extinction of Pauperism	rejected_political_economics_domain	needs_review_non_literature_track_context	17	0	17	12	"{""author_verb_title"":2,""clue_derived_seed_clue_mention"":17,""quoted_lit_context"":3}"	"{""clue_derived_seed"":17,""essay"":2,""unknown"":3}"	{}	"{""history"":3,""other_academic"":12}"	4	4	reject	political_economics_domain	4. While in prison, this man wrote an economic manifesto titled “The Extinction of Pauperism.” Later, this man appointed as Education Minister the Count of Falloux, who passed two namesake laws promoting Catholic schools
qb_lit_ethics_and_the_limits_of_philosophy_9bcbcada	Ethics and the Limits of Philosophy	rejected_non_literary_context	rejected_non_literary_context	12	2	10	7	"{""author_verb_title"":9,""raw_answerline_work_prompt"":2,""typed_title"":1}"	"{""essay"":4,""unknown"":5,""work"":3}"	"{""work"":2}"	"{""other_academic"":8}"	5	9	""	""	9. This book’s last chapter borrows the American Confederacy’s euphemism for slavery, “the peculiar institution,” to describe morality. For 10 points each: [10] Identify this work of philosophy in which the author critiq
qb_lit_the_tipping_point_1b5d12e7	The Tipping Point	rejected_social_science_pop_nonfiction_domain	needs_review_non_literature_track_context	18	0	18	13	"{""author_verb_title"":3,""clue_derived_seed_clue_mention"":18,""typed_title"":3}"	"{""book"":4,""clue_derived_seed"":18,""collection"":2}"	{}	"{""other_academic"":15,""pop_culture"":2,""social_science"":1}"	1	1	reject	social_science_pop_nonfiction_domain	very rapidly after reaching a critical point. For 10 points, name the author of The Tipping Point, a long-time columnist for the New Yorker who recently released a collection of essays called What the Dog Saw.
qb_lit_of_commonwealth_2aca9b57	Of Commonwealth	rejected_non_literary_context	rejected_non_literary_context	17	0	17	13	"{""quoted_lit_context"":17}"	"{""book"":3,""fable"":1,""work"":13}"	{}	"{""other_academic"":4,""philosophy"":7}"	0	3	""	""	"the motto bellum omnium contra omnes. Containing sections titled “Of Man” and “Of Commonwealth,” it states that life is ""solitary, poor, nasty, brutish and short."" For 10 points, name this work that favors an absolute m"
qb_lit_semi_charmed_life_169225f3	Semi-Charmed Life	rejected_non_literary_context	rejected_non_literary_context	16	0	16	15	"{""clue_derived_seed_clue_mention"":16,""quoted_lit_context"":3}"	"{""clue_derived_seed"":16,""unknown"":3}"	{}	"{""other_academic"":6,""pop_culture"":10}"	3	2	""	""	their self titled album, FTP, name this band most famous for their hit single, “Semi-Charmed Life”.
qb_lit_death_of_a_salesman_and_the_crucible_30ce9233	Death of a Salesman and The Crucible	rejected_combined_title_author_prompt	accepted_likely_work	16	0	16	13	"{""author_verb_title"":9,""clue_derived_seed_clue_mention"":16}"	"{""clue_derived_seed"":16,""play"":8,""unknown"":1}"	{}	"{""literature"":12,""other_academic"":9}"	30	0	reject	combined_title_author_prompt	give insurance money to Happy and Biff. For 10 points, name this playwright of Death of a Salesman and The Crucible.
qb_lit_matilda_and_charlie_and_the_chocolate_factory_b65f7fc0	Matilda and Charlie and the Chocolate Factory	rejected_combined_title_author_prompt	accepted_likely_work	21	0	21	10	"{""author_verb_title"":9,""clue_derived_seed_clue_mention"":21}"	"{""clue_derived_seed"":21,""short_story"":2,""unknown"":7}"	{}	"{""literature"":12,""other_academic"":3}"	38	2	reject	combined_title_author_prompt	girl who clashes with a candy industrialist. For 10 points, name this author of Matilda and Charlie and the Chocolate Factory.
qb_lit_roman_238a1843	Roman	rejected_non_literary_context	rejected_non_literary_context	19	0	19	12	"{""author_verb_title"":13,""quoted_lit_context"":6}"	"{""book"":1,""poem"":2,""story"":7,""unknown"":8,""work"":1}"	{}	"{""fine_arts"":1,""literature"":1,""other_academic"":9,""religion"":2}"	7	8	""	""	", which is spoken in Iran. Other poets of this language include one called the ""Roman,"" Rumi, and one who memorized the entire Koran, Hafez."
qb_lit_second_class_citizen_7897892a	Second Class Citizen	rejected_non_literary_context	rejected_non_literary_context	18	0	18	15	"{""author_verb_title"":1,""clue_derived_seed_clue_mention"":18,""typed_title"":3}"	"{""clue_derived_seed"":18,""novel"":3,""unknown"":1}"	{}	"{""geography"":4,""history"":1,""other_academic"":11}"	21	0	""	""	which Chike marries Aku-nna without paying the titular fee. Also the author of Second-Class Citizen, The Slave Girl, and The Joys of Motherhood, for 10 points, name this author of The Bride Price, who is a woman from Ni
qb_lit_the_american_way_of_death_00e497af	The American Way of Death	rejected_social_history_nonfiction_domain	needs_review_non_literature_track_context	21	0	21	13	"{""author_verb_title"":5,""clue_derived_seed_clue_mention"":21}"	"{""clue_derived_seed"":21,""unknown"":5}"	{}	"{""other_academic"":16}"	13	0	reject	social_history_nonfiction_domain	litical views, from the Hitler-loving Unity to the Communist Jessica, who wrote The American Way of Death.
qb_lit_the_planets_0c485464	The Planets	rejected_non_literary_context	rejected_non_literary_context	21	0	21	14	"{""author_verb_title"":17,""quoted_lit_context"":3,""typed_title"":1}"	"{""collection"":1,""poem"":3,""unknown"":14,""work"":3}"	{}	"{""fine_arts"":7,""other_academic"":7}"	3	17	""	""	] This composer of Choral Hymns from the Rig Veda and Egdon Heath also composed The Planets.
qb_lit_tale_34edfb09	Tale	rejected_generic_form_label_not_work	needs_review_common_or_short_title	18	0	18	13	"{""byline_title"":9,""quoted_lit_context"":9}"	"{""book"":1,""epic"":2,""novel"":1,""story"":2,""tale"":11,""work"":1}"	{}	"{""geography"":1,""other_academic"":12}"	26	0	reject	generic_form_label_not_work	Martha Ballard in this state became the basis of the social history A Midwife’s Tale by Laurel Thatcher Ulrich. This state was defended by the Hancock Barracks during a conflict that took place despite a failed arbitrati
qb_lit_purifiers_255fb49a	Purifiers	rejected_group_or_motif_not_work	needs_review_common_or_short_title	18	0	18	14	"{""quoted_lit_context"":18}"	"{""short_story"":2,""story"":12,""unknown"":1,""work"":3}"	{}	"{""literature"":6,""other_academic"":8}"	18	0	reject	group_or_motif_not_work	"d (*) ""Axaxaxas mlö"". The narrator of a story about this place relates how the ""Purifiers"" destroyed objects while searching for the ""Crimson Hexagon"", one of its infinite number of hexagonal rooms containing all possibl"
qb_lit_the_revolt_of_the_masses_b13b8296	The Revolt of the Masses	rejected_non_literary_context	rejected_non_literary_context	16	0	16	14	"{""author_verb_title"":11,""quoted_lit_context"":1,""typed_title"":4}"	"{""book"":3,""unknown"":10,""work"":3}"	{}	"{""geography"":2,""other_academic"":13}"	0	6	""	""	osopher who tried to “Europeanize” his homeland in Invertebrate Spain and wrote The Revolt of the Masses.
qb_lit_discovered_24407cab	Discovered	rejected_science_parser_artifact	needs_review_common_or_short_title	18	0	18	15	"{""byline_title"":18}"	"{""myth"":1,""play"":1,""poem"":2,""unknown"":13,""work"":1}"	{}	"{""literature"":6,""mythology"":1,""other_academic"":5,""science"":4}"	9	0	reject	science_parser_artifact	mentation with beryllium thought that these particles were at first gamma rays. Discovered by James Chadwick, it was later found to be composed of two down quarks and one up quark. When these particles are not bound, the
qb_lit_the_satanic_verses_and_midnight_890d5d00	The Satanic Verses and Midnight	rejected_combined_title_author_prompt	accepted_likely_work	16	0	16	13	"{""author_verb_title"":16}"	"{""epic"":1,""novel"":1,""unknown"":11,""work"":3}"	{}	"{""literature"":6,""other_academic"":6}"	1	0	reject	combined_title_fragment	n the night India gains independence. For 10 points, name this Indian author of The Satanic Verses and Midnight’s Children.
qb_lit_the_birds_and_the_clouds_ef4a786b	The Birds and The Clouds	rejected_combined_title_author_prompt	accepted_likely_work	19	0	19	12	"{""author_verb_title"":6,""clue_derived_seed_clue_mention"":19}"	"{""clue_derived_seed"":19,""comedy"":1,""play"":5}"	{}	"{""literature"":16,""other_academic"":1}"	32	0	reject	combined_title_author_prompt	[10] This comic Greek playwright of The Birds and The Clouds wrote Lysistrata.
qb_lit_structure_sign_and_play_f2175b04	Structure, Sign, and Play	rejected_non_literary_context	rejected_non_literary_context	17	0	17	13	"{""quoted_lit_context"":17}"	"{""book"":1,""essay"":6,""play"":9,""story"":1}"	{}	"{""other_academic"":5,""philosophy"":9}"	26	3	""	""	"dness” was collected in a book that also includes a lecture he delivered about “Structure, Sign, and Play.” His best known work introduces the ""hinge,"" the result that there can be no full speech. The former book is Writ"
qb_lit_the_horror_and_the_glory_f929799e	The Horror and the Glory	rejected_section_title_not_standalone_work	needs_review_section_or_subwork_title	17	0	17	13	"{""quoted_lit_context"":17}"	"{""book"":5,""memoir"":2,""novel"":1,""poem"":2,""work"":7}"	{}	"{""literature"":2,""other_academic"":10}"	26	0	reject	section_title_not_standalone_work	etting a house on fire, and that character joins the Communists in the section “The Horror and the Glory.” Another novel of his sees a body hidden in a furnace after the accidental smothering of Mary Dalton by black chau
qb_lit_the_drunkard_in_spring_02693b84	The Drunkard in Spring	rejected_non_literary_context	rejected_non_literary_context	17	0	17	12	"{""clue_derived_seed_clue_mention"":17,""quoted_lit_context"":5}"	"{""clue_derived_seed"":17,""unknown"":3,""work"":2}"	{}	"{""fine_arts"":1,""geography"":2,""other_academic"":13}"	6	28	""	""	rd “ewig” (“AY-vig”). That piece inspired by this country has movements titled “The Drunkard in Spring” and “The Drinking Song of Earth’s Sorrow.” That piece inspired by this country’s poetry, written as a way to circumv
qb_lit_night_on_bald_mountain_f95b51b4	Night on Bald Mountain	rejected_non_literary_context	rejected_non_literary_context	17	0	17	15	"{""author_verb_title"":7,""quoted_lit_context"":1,""typed_title"":9}"	"{""cycle"":1,""ode"":2,""poem"":9,""unknown"":5}"	{}	"{""fine_arts"":7,""geography"":1,""literature"":1,""other_academic"":5}"	10	26	""	""	works included the piano piece Pictures from an Exhibition, the symphonic poem Night on Bald Mountain, and the opera Boris Godunov
qb_lit_la_primavera_ee81e209	La Primavera	rejected_non_literary_context	rejected_non_literary_context	12	1	11	8	"{""quoted_lit_context"":11,""raw_answerline_work_prompt"":1}"	"{""collection"":2,""epic"":1,""play"":1,""sonnet"":2,""unknown"":2,""work"":4}"	"{""work"":1}"	"{""fine_arts"":6,""other_academic"":2}"	1	5	""	""	est Between Harmony and Invention and contains sections titled “L’Autunno” and “La Primavera.” For 10 points, identify this composer of The Four Seasons.
qb_lit_pilgrim_d08e1391	Pilgrim	rejected_title_fragment_duplicate	needs_review_common_or_short_title	21	0	21	13	"{""author_verb_title"":17,""quoted_lit_context"":4}"	"{""novel"":3,""story"":1,""unknown"":13,""work"":4}"	{}	"{""history"":2,""literature"":7,""other_academic"":1,""pop_culture"":1}"	8	0	reject	title_fragment_duplicate	10. Tiyo Soga translated Pilgrim’s Progress into the language of these people, whose lands, bisected by the Kei river, were divided into the Ciskei and Transkei regions by colonial powers. For 10 points each: [10] Identi
qb_lit_let_us_have_faith_05a0886a	Let Us Have Faith	rejected_memoir_or_slogan_not_public_literature	needs_review_non_literature_track_context	17	0	17	13	"{""clue_derived_seed_clue_mention"":17,""quoted_lit_context"":6}"	"{""clue_derived_seed"":17,""work"":6}"	{}	"{""history"":4,""other_academic"":15}"	13	0	reject	memoir_or_slogan_not_public_literature	"Among her works are ""The Song of the Stone Wall,"" ""Midstream--My Later Life,"" ""Let Us Have Faith,"" and ""The Open Door."" A play by William Gibson dramatized her life and the achievement of AnneSullivan Macy, who placed"
qb_lit_liberty_abd66376	Liberty	rejected_political_pamphlet_or_common_title_fragment	needs_review_common_or_short_title	18	0	18	12	"{""quoted_lit_context"":16,""typed_title"":2}"	"{""book"":5,""poem"":8,""unknown"":3,""work"":2}"	{}	"{""fine_arts"":1,""geography"":1,""history"":1,""other_academic"":8,""philosophy"":1}"	22	1	reject	political_pamphlet_or_common_title_fragment	"4. This work's title page quotes James Thomson's poem ""Liberty."" For 10 points each: [10] Name this 1776 pamphlet that argues it is ridiculous for an island to rule a continent, written in defense of American independenc"
qb_lit_the_sorcerers_apprentice_9c4dd8b2	The Sorcerer's Apprentice	rejected_non_literary_context	rejected_non_literary_context	9	2	7	8	"{""author_verb_title"":3,""raw_answerline_work_prompt"":2,""typed_title"":4}"	"{""poem"":4,""story"":1,""unknown"":3,""work"":1}"	"{""story"":1,""work"":1}"	"{""fine_arts"":4,""other_academic"":4,""pop_culture"":1}"	10	13	""	""	composer of a ballet about Iskender's quest to become immortal, La Peri, wrote The Sorcerer's Apprentice.
qb_lit_mixing_31878768	Mixing	rejected_embedded_play_title_fragment	needs_review_common_or_short_title	19	0	19	13	"{""author_verb_title"":1,""typed_title"":18}"	"{""play"":19}"	{}	"{""geography"":2,""literature"":6,""other_academic"":2}"	47	0	reject	embedded_play_title_fragment	main characters of this work first appear interrupting a rehearsal of the play Mixing it Up. One character in this play nearly has an affair with a member of his own family while working as a prostitute for Madame Pace.
qb_lit_modern_painters_d31358fe	Modern Painters	rejected_non_literary_context	rejected_non_literary_context	14	1	13	8	"{""author_verb_title"":10,""raw_answerline_work_prompt"":1,""typed_title"":3}"	"{""ode"":10,""work"":4}"	"{""work"":1}"	"{""fine_arts"":7,""other_academic"":3}"	1	5	""	""	nice and the earlier Seven Lamps of Architecture were written by this author of Modern Painters, who was a big fan of J.M.W. Turner and who wrote the “fantasy novelette” King of the Golden River.
qb_lit_the_critique_of_pure_reason_98816880	The Critique of Pure Reason	rejected_non_literary_context	rejected_non_literary_context	20	0	20	12	"{""author_verb_title"":20}"	"{""essay"":3,""unknown"":13,""work"":4}"	{}	"{""other_academic"":2,""philosophy"":11}"	5	9	""	""	ntroduced the categorical imperative. For 10 points, name this German writer of The Critique of Pure Reason.
qb_lit_news_on_the_march_ba214ebb	News on the March	rejected_non_literary_context	rejected_non_literary_context	17	0	17	12	"{""clue_derived_seed_clue_mention"":17,""quoted_lit_context"":3}"	"{""clue_derived_seed"":17,""novel"":1,""play"":1,""unknown"":1}"	{}	"{""fine_arts"":5,""other_academic"":3,""pop_culture"":7}"	12	0	""	""	"Tarkington's novel The Magnificent Ambersons, as well as a movie that includes ""News on the March"" and focuses on a man whose run for governor is ruined by an affair with the singer Susan Alexander. He formed the Mercury"
qb_lit_look_e09315fa	Look	rejected_object_or_pet_name_not_work	needs_review_common_or_short_title	18	0	18	13	"{""quoted_lit_context"":7,""typed_title"":11}"	"{""book"":1,""collection"":10,""novel"":5,""work"":2}"	{}	"{""fine_arts"":2,""literature"":5,""other_academic"":4,""pop_culture"":1,""science"":1}"	28	0	reject	object_or_pet_name_not_work	5. One character in this novel adopts two pet hamsters whom he names “Look” and “Feel”, and another character in this novel travels to the Bombshelter Pub in Waterloo to meet a woman his friend has been flirting with onl
