candidate_id	canonical_title	review_reason	base_review_reason	total_question_count	answerline_question_count	clue_mention_question_count	distinct_set_count	source_counts_json	form_counts_json	answerline_form_counts_json	track_counts_json	literary_signal_count	non_literary_signal_count	adjudication_decision	adjudication_reason	example_snippet
qb_lit_dr_zhivago_b3495405	Dr. Zhivago	accepted_likely_work	accepted_likely_work	57	11	46	43	"{""quoted_lit_context"":1,""raw_answerline_seed_clue_mention"":46,""raw_answerline_work_prompt"":11}"	"{""answerline_seed"":46,""novel"":10,""work"":2}"	"{""novel"":10,""work"":1}"	"{""geography"":1,""literature"":20,""other_academic"":20,""pop_culture"":5}"	80	1	""	""	14. In this novel, Pamphil kills his wife and children with an ax after meeting a man with his amputated limbs tied to his back. In another scene, a train to Moscow is delayed after the protagonist’s wealthy father kills
qb_lit_utopia_8681fb9d	Utopia	accepted_likely_work	accepted_likely_work	54	13	41	40	"{""author_verb_title"":34,""quoted_lit_context"":6,""raw_answerline_work_prompt"":13,""typed_title"":1}"	"{""book"":3,""novel"":8,""play"":6,""unknown"":29,""work"":8}"	"{""book"":2,""novel"":8,""work"":3}"	"{""fine_arts"":1,""literature"":10,""other_academic"":34}"	27	3	""	""	friend of Erasmus influenced his writing of In Praise of Folly, and also wrote Utopia.
qb_lit_jennie_gerhardt_61e2f0ed	Jennie Gerhardt	accepted_likely_work	accepted_likely_work	82	6	76	58	"{""author_verb_title"":10,""quoted_lit_context"":2,""raw_answerline_seed_clue_mention"":76,""raw_answerline_work_prompt"":6,""title_context"":2,""typed_title"":1}"	"{""answerline_seed"":76,""novel"":13,""play"":1,""trilogy"":1,""unknown"":4,""work"":2}"	"{""novel"":5,""work"":1}"	"{""literature"":59,""other_academic"":16}"	106	1	""	""	The author of this work originally titled it The Transgressor, but abandoned it for a while after suffering a nervous breakdown. The author of this work told Claude Bowers he “overdrew” the titular character, who ends th
qb_lit_manon_lescaut_11582964	Manon Lescaut	accepted_likely_work	accepted_likely_work	96	4	92	68	"{""author_verb_title"":1,""raw_answerline_seed_clue_mention"":92,""raw_answerline_work_prompt"":4,""typed_title"":2}"	"{""answerline_seed"":92,""novel"":6,""unknown"":1}"	"{""novel"":4}"	"{""fine_arts"":45,""geography"":1,""other_academic"":34}"	50	115	accept	literary_or_quizbowl_literature_work_manual_audit	4. It is the story of a brilliant and talented young man who meets the title character, a fascinating lower-class woman and almost ruins his life in his efforts to satisfy her whims and expensive tastes. In spite of her
qb_lit_barnaby_rudge_e3ef0613	Barnaby Rudge	accepted_likely_work	accepted_likely_work	81	5	76	57	"{""author_verb_title"":1,""quoted_lit_context"":2,""raw_answerline_seed_clue_mention"":76,""raw_answerline_work_prompt"":5,""typed_title"":5}"	"{""answerline_seed"":76,""novel"":10,""poem"":2,""tale"":1}"	"{""novel"":5}"	"{""literature"":32,""other_academic"":38,""pop_culture"":1}"	86	0	""	""	s poem include one who has “the fun of Dick Steele” and another who, much like “Barnaby Rudge” is three-fifths genius and two-fifths fudge. Using wordplay to discuss “Whinier,” “Bryant,” “Poe,” and “Cooper,” for 10 point
qb_lit_terra_nostra_5f1bc1e0	Terra Nostra	accepted_likely_work	accepted_likely_work	91	4	87	67	"{""author_verb_title"":13,""raw_answerline_seed_clue_mention"":87,""raw_answerline_work_prompt"":4,""typed_title"":8}"	"{""answerline_seed"":87,""epic"":1,""novel"":20,""unknown"":3,""work"":1}"	"{""epic"":1,""novel"":3}"	"{""geography"":4,""history"":1,""literature"":60,""other_academic"":20}"	86	0	""	""	"rld,"" El Señor attempts to freeze Hispanic tradition but fails. This author of Terra Nostra may be better-known for writing a novel which focuses on a fictional Ambrose Bierce, or one in which Lorenzo is the son of the"
qb_lit_delta_wedding_c5fb539c	Delta Wedding	accepted_likely_work	accepted_likely_work	77	5	72	62	"{""author_verb_title"":6,""quoted_lit_context"":5,""raw_answerline_seed_clue_mention"":72,""raw_answerline_work_prompt"":5}"	"{""answerline_seed"":72,""novel"":10,""short_story"":2,""story"":1,""unknown"":3}"	"{""novel"":5}"	"{""geography"":2,""literature"":58,""other_academic"":16}"	53	0	""	""	arried her sister Stella-Rondo. For 10 points, identify this Southern author of Delta Wedding, The Optimist's Daughter, and the story “Why I Live at the P.O.”
qb_lit_king_john_3bad73af	King John	accepted_likely_work	accepted_likely_work	70	8	62	46	"{""author_verb_title"":1,""raw_answerline_seed_clue_mention"":62,""raw_answerline_work_prompt"":8}"	"{""answerline_seed"":62,""play"":8,""poem"":1}"	"{""play"":8}"	"{""fine_arts"":1,""geography"":1,""history"":10,""literature"":6,""other_academic"":35,""pop_culture"":1}"	57	9	accept	literary_or_quizbowl_literature_work_manual_audit	19. In spite of the able support of Philip Faulconbridge, he alienates the English nobility and runs disastrously afoul of the pope. In the end, he is poisoned and succeeded by his son. For 10 points, identify this play
qb_lit_rubaiyat_70bd680e	Rubaiyat	accepted_likely_work	accepted_likely_work	52	17	35	34	"{""author_verb_title"":32,""byline_title"":2,""quoted_lit_context"":1,""raw_answerline_work_prompt"":17}"	"{""collection"":24,""poem"":6,""unknown"":18,""work"":4}"	"{""collection"":11,""poem"":2,""work"":4}"	"{""literature"":31,""other_academic"":7}"	36	0	""	""	ine, a loaf of bread -- and thou.” for 10 points each: [10] Name this author of The Rubaiyat.
qb_lit_flowering_judas_d2ec1cef	Flowering Judas	accepted_likely_work	accepted_likely_work	64	8	56	47	"{""author_verb_title"":2,""quoted_lit_context"":13,""raw_answerline_seed_clue_mention"":56,""raw_answerline_work_prompt"":8,""typed_title"":3}"	"{""answerline_seed"":56,""collection"":2,""novel"":3,""poem"":1,""romance"":1,""short_story"":9,""story"":5,""unknown"":1,""work"":4}"	"{""short_story"":4,""story"":3,""work"":1}"	"{""literature"":48,""other_academic"":18,""pop_culture"":1}"	82	0	""	""	Veracruz to Germany, in 1931. For ten points, identify this American author of Flowering Judas, Pale Horse, Pale Rider, and Ship of Fools.
qb_lit_cosmicomics_cbe94488	Cosmicomics	accepted_likely_work	accepted_likely_work	59	14	45	38	"{""author_verb_title"":21,""raw_answerline_work_prompt"":14,""typed_title"":24}"	"{""book"":6,""collection"":34,""novel"":9,""ode"":2,""short_story"":2,""story"":1,""tale"":1,""unknown"":2,""work"":2}"	"{""book"":4,""collection"":8,""short_story"":2}"	"{""geography"":2,""literature"":22,""other_academic"":14,""social_science"":1}"	69	2	""	""	the titular polities to Kublai Khan. For 10 points, name this Italian author of Cosmicomics, Invisible Cities, and If on a winter’s night a traveler.
qb_lit_red_oleanders_fbdc8ba8	Red Oleanders	accepted_likely_work	accepted_likely_work	80	6	74	54	"{""author_verb_title"":9,""quoted_lit_context"":1,""raw_answerline_seed_clue_mention"":74,""raw_answerline_work_prompt"":6,""typed_title"":4}"	"{""answerline_seed"":74,""collection"":3,""novel"":2,""play"":12,""unknown"":1,""work"":2}"	"{""play"":6}"	"{""geography"":3,""literature"":53,""other_academic"":16}"	114	2	""	""	Hungry Stones. Ranjan and Nandini were portrayed in this writer’s play entitled Red Oleanders. One verse by this writer reads “Mirth spreads from leaf to leaf, my darling, and gladness without measure. The heaven’s river
qb_lit_don_carlos_051bfdd5	Don Carlos	accepted_likely_work	accepted_likely_work	125	2	123	88	"{""author_verb_title"":2,""clue_derived_seed_clue_mention"":123,""raw_answerline_work_prompt"":2,""typed_title"":1}"	"{""clue_derived_seed"":123,""play"":3,""unknown"":1,""work"":1}"	"{""play"":2}"	"{""fine_arts"":5,""history"":1,""literature"":50,""other_academic"":46}"	159	33	""	""	[10] This author of works on Wallenstein and William Tell wrote Don Carlos.
qb_lit_watership_down_03ebd6a0	Watership Down	accepted_likely_work	accepted_likely_work	54	12	42	43	"{""author_verb_title"":1,""raw_answerline_seed_clue_mention"":42,""raw_answerline_work_prompt"":12,""typed_title"":4}"	"{""answerline_seed"":42,""book"":4,""novel"":12,""unknown"":1}"	"{""book"":4,""novel"":8}"	"{""other_academic"":35,""pop_culture"":12}"	36	0	accept	literary_or_quizbowl_literature_work_manual_audit	1. A character in this work is told “silflay hraka u embleer rah” [sill-fly hraa-kaa oo ehm- ”blare” raakh], after being attacked by Kehaar. That character led Efrafa and faces down an ex-Owsla officer during an attack o
qb_lit_samson_agonistes_1453d073	Samson Agonistes	accepted_likely_work	accepted_likely_work	149	1	148	105	"{""author_verb_title"":17,""clue_derived_seed_clue_mention"":148,""quoted_lit_context"":10,""raw_answerline_work_prompt"":1,""title_context"":4,""typed_title"":23}"	"{""clue_derived_seed"":148,""collection"":1,""drama"":9,""epic"":7,""essay"":1,""novel"":3,""play"":13,""poem"":5,""sonnet"":1,""tragedy"":2,""unknown"":4,""work"":9}"	"{""drama"":1}"	"{""literature"":116,""other_academic"":33}"	244	0	""	""	st is a work by this man who also wrote a work about the blind title character, Samson Agonistes.
qb_lit_the_bear_708a2040	The Bear	accepted_likely_work	accepted_likely_work	70	6	64	52	"{""quoted_lit_context"":60,""raw_answerline_work_prompt"":6,""typed_title"":4}"	"{""book"":1,""collection"":16,""comedy"":2,""epic"":2,""fable"":1,""novel"":4,""play"":1,""poem"":2,""short_story"":15,""story"":21,""tale"":1,""unknown"":1,""work"":3}"	"{""story"":5,""work"":1}"	"{""literature"":8,""other_academic"":46,""pop_culture"":2}"	79	2	accept	literary_or_quizbowl_literature_work_manual_audit	ted Ike MacCaslin hunting a titular animal, Old Ben, in a short story entitled “The Bear.” The protagonist of another novel by this writer is sheltered by a Civil War reverend named Gail Hightower. The mysterious rise a
qb_lit_birches_fb119fca	Birches	accepted_likely_work	accepted_likely_work	54	12	42	36	"{""quoted_lit_context"":42,""raw_answerline_work_prompt"":12}"	"{""collection"":2,""play"":1,""poem"":50,""work"":1}"	"{""poem"":12}"	"{""literature"":17,""other_academic"":21}"	84	0	""	""	"that ""was grassy and wanted wear."" For 10 points, name this American poet of ""Birches,"" ""The Road Not Taken,"" and ""Mending Wall."""
qb_lit_miguel_street_a5383be7	Miguel Street	accepted_likely_work	accepted_likely_work	78	5	73	56	"{""author_verb_title"":10,""raw_answerline_seed_clue_mention"":73,""raw_answerline_work_prompt"":5,""typed_title"":6}"	"{""answerline_seed"":73,""book"":1,""collection"":5,""novel"":8,""unknown"":5,""work"":2}"	"{""collection"":4,""novel"":1}"	"{""literature"":52,""other_academic"":23}"	108	0	""	""	cation “to be a man among men” according to Hat in this writer’s novel entitled Miguel Street. Priya, unlike Sahib, advises an American marriage to a black maid for Santosh in this writer’s novel entitled In a Free State
qb_lit_oresteia_trilogy_4046eff0	Oresteia Trilogy	accepted_likely_work	accepted_likely_work	101	3	98	75	"{""byline_title"":1,""raw_answerline_seed_clue_mention"":98,""raw_answerline_work_prompt"":3}"	"{""answerline_seed"":98,""drama"":1,""play"":2,""trilogy"":1}"	"{""play"":2,""trilogy"":1}"	"{""literature"":52,""mythology"":1,""other_academic"":29}"	67	0	""	""	B.(5pts) Name the play by Aeschylus which is the basis for Mourning Becomes Electra.
qb_lit_thyrsis_be07b027	Thyrsis	accepted_likely_work	accepted_likely_work	74	7	67	47	"{""author_verb_title"":2,""quoted_lit_context"":65,""raw_answerline_work_prompt"":7}"	"{""elegy"":14,""poem"":51,""story"":2,""work"":7}"	"{""elegy"":5,""poem"":2}"	"{""geography"":3,""literature"":27,""other_academic"":23}"	157	1	""	""	[10] “Dover Beach” is by this English poet and critic, who wrote the poem “Thyrsis” as an elegy for his friend, Arthur Hugh Clough.
qb_lit_the_prophet_2bbfe6dc	The Prophet	accepted_likely_work	accepted_likely_work	47	15	32	33	"{""author_verb_title"":20,""quoted_lit_context"":6,""raw_answerline_work_prompt"":15,""typed_title"":6}"	"{""book"":11,""collection"":9,""novel"":2,""poem"":3,""unknown"":15,""work"":7}"	"{""book"":6,""collection"":7,""work"":2}"	"{""geography"":1,""literature"":7,""other_academic"":27,""pop_culture"":1}"	22	2	accept	literary_or_quizbowl_literature_work_manual_audit	ly, so mutely, stricken with shy fear, galled by jealous pain.” This author of “The Prophet” wrote a poem about the poisonous Upas tree and a longer one whose protagonist sits on a stone lion statue and gazes directly at
qb_lit_renascence_ba902cf2	Renascence	accepted_likely_work	accepted_likely_work	84	5	79	52	"{""author_verb_title"":9,""quoted_lit_context"":66,""raw_answerline_work_prompt"":5,""typed_title"":4}"	"{""ballad"":4,""collection"":10,""play"":8,""poem"":47,""sonnet"":9,""tale"":1,""tragedy"":2,""unknown"":1,""work"":2}"	"{""poem"":5}"	"{""geography"":2,""literature"":43,""other_academic"":15,""science"":1}"	133	7	""	""	d” is all that the speaker can see where she stands in this poet’s debut work, “Renascence.” She is also known for her bisexuality and insistence on being called by her masculine middle name. FTP, name the first female w
qb_lit_sexy_bf5afc18	Sexy	accepted_likely_work	accepted_likely_work	81	6	75	50	"{""quoted_lit_context"":75,""raw_answerline_work_prompt"":6}"	"{""book"":3,""collection"":28,""epic"":2,""novel"":7,""ode"":1,""short_story"":17,""story"":23}"	"{""short_story"":4,""story"":2}"	"{""geography"":4,""literature"":19,""other_academic"":31,""pop_culture"":1}"	94	2	""	""	as born out of an affair, hoping that her driver will not judge her. The story “Sexy” appears in this collection, whose title refers to Mr. Kapasi's job translating between patients and doctors at a clinic. For 10 points
qb_lit_paradise_regained_cedbf90a	Paradise Regained	accepted_likely_work	accepted_likely_work	75	6	69	49	"{""author_verb_title"":2,""quoted_lit_context"":2,""raw_answerline_seed_clue_mention"":69,""raw_answerline_work_prompt"":6}"	"{""answerline_seed"":69,""epic"":1,""poem"":7,""unknown"":1,""work"":1}"	"{""epic"":1,""poem"":5}"	"{""literature"":39,""other_academic"":18,""religion"":2}"	65	0	""	""	3. In the second book of this poem, Calisto, Clymene, Daphne, Semele, Antiopa, Amymone, and Syrinx are invoked as examples of women that have slept with gods. For 10 points each: [10] Identify this poem that ends with an
qb_lit_brighton_rock_06b247d0	Brighton Rock	accepted_likely_work	accepted_likely_work	74	5	69	53	"{""author_verb_title"":11,""raw_answerline_seed_clue_mention"":69,""raw_answerline_work_prompt"":5,""typed_title"":1}"	"{""answerline_seed"":69,""book"":1,""novel"":10,""unknown"":5,""work"":1}"	"{""novel"":5}"	"{""literature"":49,""other_academic"":19,""pop_culture"":1}"	55	0	""	""	Old Crowe helps one character in this novel operate a Ouija board that gives her the word PHIL. One character leaves a message for his wife in a recording booth that says “God damn you, you little bitch, why can't you go
qb_lit_general_william_booth_enters_into_heaven_441eefff	General William Booth Enters into Heaven	accepted_likely_work	accepted_likely_work	70	5	65	53	"{""quoted_lit_context"":23,""raw_answerline_seed_clue_mention"":63,""raw_answerline_work_prompt"":5}"	"{""answerline_seed"":63,""ode"":1,""poem"":23,""work"":4}"	"{""poem"":5}"	"{""fine_arts"":4,""literature"":47,""other_academic"":20,""pop_culture"":2}"	93	11	""	""	ongo,” a poem by this American poet of “Factory Windows Are Always Broken” and “General William Booth Enters into Heaven.”
qb_lit_shoeless_joe_4134e22d	Shoeless Joe	accepted_likely_work	rejected_non_literary_context	91	3	88	72	"{""quoted_lit_context"":1,""raw_answerline_seed_clue_mention"":88,""raw_answerline_work_prompt"":3,""typed_title"":6}"	"{""answerline_seed"":88,""book"":2,""collection"":1,""novel"":5,""novella"":2}"	"{""book"":1,""novel"":2}"	"{""geography"":1,""literature"":7,""other_academic"":51,""pop_culture"":25}"	56	2	accept	literary_work_manual_audit	surname. For ten points, name the author of the magical realist baseball novel Shoeless Joe, which was adapted into the movie Field of Dreams.
qb_lit_lady_macbeth_of_the_mtsensk_district_2ffb1384	Lady Macbeth of the Mtsensk District	needs_review_ambiguous_literary_novella_or_opera_context	accepted_likely_work	78	6	72	50	"{""author_verb_title"":2,""raw_answerline_seed_clue_mention"":72,""raw_answerline_work_prompt"":6,""title_context"":1}"	"{""answerline_seed"":72,""novel"":1,""novella"":3,""short_story"":1,""story"":2,""unknown"":2}"	"{""novella"":3,""short_story"":1,""story"":2}"	"{""fine_arts"":23,""history"":1,""literature"":4,""other_academic"":28}"	35	121	review	ambiguous_literary_novella_or_opera_context	4. In this work, the main character finds her father-in-law’s employees placing a fat cook in a flour vat so she could be weighed, and that father in law later dies of eating porridge and mushrooms. The main character’s
