transaction_id	add_work_id	add_title	add_creator	cut_work_id	cut_title	cut_creator	packet_ids	evidence_refs	score_delta	coverage_effect	source_status_effect	duplicate_check	chronology_check	boundary_check	gate_status	rationale	notes
x047_pair_000479	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_bloom_reviewed_welty_stories	Selected Stories	Eudora Welty	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected stories(7). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000480	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_southasia_lit_pudhumaipithan_stories	Selected Stories	Pudhumaipithan	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected stories(7). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000481	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_genre_lit_stories_life	Stories of Your Life and Others	Ted Chiang	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=2002	cut_boundary_flag_review_required	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=arrival(2);boundary_case. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000482	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_bloom_gap_031_0015_poems	Poems	Alcman	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.60	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=-525	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=poems(6). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000483	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_bloom_marvell_poems	Poems	Andrew Marvell	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.60	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1650	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=poems(6). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000484	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_southasia_lit_avadanasataka	Avadanasataka	Buddhist Sanskrit narrative tradition	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	pending_path_position_chronology_validation;add_year=1772;cut_year=150	cut_boundary_flag_review_required	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;boundary_case. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000485	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_southasia_lit_divyavadana	Divyavadana	Buddhist Sanskrit narrative tradition	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	pending_path_position_chronology_validation;add_year=1772;cut_year=1200	cut_boundary_flag_review_required	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;boundary_case. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000486	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_wave003_louise_labe_sonnets_elegies	Sonnets et elegies	Louise Labe	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1772;cut_year=1555	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000487	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_bloom_gap_031_0278_les_odes	Les Odes	Pierre de Ronsard	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1772;cut_year=1560	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000488	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_wave004_walther_von_der_vogelweide_selected_poems	Walther von der Vogelweide: Selected Poems	Walther von der Vogelweide	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1772;cut_year=1200	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000489	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_wave004_guido_cavalcanti_rime	Rime	Guido Cavalcanti	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1772;cut_year=1290	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000490	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_bloom_late_032_literature_bloom_democratic_age_reviewed_0423_selected_poems	Fetes galantes and Romances sans paroles	Paul Verlaine	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1772;cut_year=1869	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000491	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_bloom_reviewed_tales_belkin	The Tales of Belkin	Alexander Pushkin	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1772;cut_year=1831	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000492	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_wave003_swinburne_poems_ballads	Poems and Ballads	Algernon Charles Swinburne	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1772;cut_year=1866	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000493	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_wave003_hopkins_poems	Poems of Gerard Manley Hopkins	Gerard Manley Hopkins	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1772;cut_year=1918	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000494	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_wave002_whittier_snow_bound_selected_poems	Snow-Bound and Selected Poems	John Greenleaf Whittier	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1772;cut_year=1866	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000495	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_wave002_bryant_thanatopsis_selected_poems	Thanatopsis and Selected Poems	William Cullen Bryant	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1772;cut_year=1821	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000496	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_wave002_dunbar_lyrics_lowly_life	Lyrics of Lowly Life	Paul Laurence Dunbar	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=closed_by_independent_external_support	cut_generic_duplicate_cluster_review_required	cut_chronology_issue_review_required;add_year=1772;cut_year=1896	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: closed_by_independent_external_support;generic_title;duplicate_cluster=selected poems(106);chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000497	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_bloom_tennyson_poems	In Memoriam A.H.H. and Selected Poems	Alfred Tennyson	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1772;cut_year=1850	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
