work_id	candidate_status	canonical_title	evidence_count	accepted_external_support_count	provisional_external_support_count	accepted_independent_support_families	provisional_independent_support_families	representative_selection_count	non_scoring_evidence_count	internal_evidence_count	source_debt_status	closure_scope	blocking_reason	next_action
work_candidate_genre_lit_call_cthulhu	incumbent_current_path	The Call of Cthulhu	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_city_pidmohylny	incumbent_current_path	The City	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_master_and_margarita	incumbent_current_path	The Master and Margarita	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_audit_backfill_the_silent_don	incumbent_current_path	The Silent Don	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_threepenny_opera	incumbent_current_path	The Threepenny Opera	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_lady_chatterley	incumbent_current_path	Lady Chatterley's Lover	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_canon_room_of_ones_own	incumbent_current_path	A Room of One's Own	3	0	0	0	0	2	1	1	open_selection_only	selection_identity	Evidence is selection/representation support, not complete-work support.	verify_complete_work_scope_or_record_selection_policy
work_candidate_bloom_faulkner_sound_fury	incumbent_current_path	The Sound and the Fury	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_hemingway_farewell_arms	incumbent_current_path	A Farewell to Arms	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_doblin_berlin_alexanderplatz	incumbent_current_path	Berlin Alexanderplatz	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_dona_barbara	incumbent_current_path	Dona Barbara	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_passing	incumbent_current_path	Passing	1	0	1	0	1	0	0	0	open_provisional_external_support	none	External evidence exists but reviewer_status is not accepted.	review_evidence_scope_and_accept_or_reject
work_candidate_southasia_lit_sesher_kabita	incumbent_current_path	Sesher Kabita	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_glembays	incumbent_current_path	The Glembays	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_pather_panchali	incumbent_current_path	Pather Panchali	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_les_enfants_terribles	incumbent_current_path	Les Enfants Terribles	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_faulkner_as_i_lay_dying	incumbent_current_path	As I Lay Dying	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_ash_wednesday	incumbent_current_path	Ash-Wednesday	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_last_first_men	incumbent_current_path	Last and First Men	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale3_lit_mhudi	incumbent_current_path	Mhudi	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_bridge	incumbent_current_path	The Bridge	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_the_fifteen	incumbent_current_path	The Fifteen	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale_lit_foundation_pit	incumbent_current_path	The Foundation Pit	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale5_lit_maltese_falcon	incumbent_current_path	The Maltese Falcon	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_musil_man_without_qualities	incumbent_current_path	The Man Without Qualities	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale2_lit_usa_trilogy	incumbent_current_path	U.S.A. Trilogy	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_altazor	incumbent_current_path	Altazor	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_family_ba_jin	incumbent_current_path	Family	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_gaban	incumbent_current_path	Gaban	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_matira_manisha	incumbent_current_path	Matira Manisha	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_san_manuel_bueno_martir	incumbent_current_path	San Manuel Bueno, martir	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_songoro_cosongo	incumbent_current_path	Songoro cosongo	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_bridal_canopy	incumbent_current_path	The Bridal Canopy	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_sleepwalkers_broch	incumbent_current_path	The Sleepwalkers	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_waves	incumbent_current_path	The Waves	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale_lit_three_generations	incumbent_current_path	Three Generations	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_buck_good_earth	incumbent_current_path	The Good Earth	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_radetzky_march	incumbent_current_path	The Radetzky March	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_angarey	incumbent_current_path	Angarey	3	3	0	3	0	0	0	0	closed_by_independent_external_support	complete_work_candidate_scope_pending	Meets minimum accepted independent support-family count.	score_with_duplicate_boundary_and_taxonomy_gates
work_candidate_southasia_lit_aparajito	incumbent_current_path	Aparajito	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_black_elk_speaks	incumbent_current_path	Black Elk Speaks	1	0	0	0	0	1	0	0	open_selection_only	selection_identity	Evidence is selection/representation support, not complete-work support.	verify_complete_work_scope_or_record_selection_policy
work_candidate_completion_lit_brave_new_world	incumbent_current_path	Brave New World	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_celine_journey	incumbent_current_path	Journey to the End of the Night	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_light_august	incumbent_current_path	Light in August	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_sunset_song	incumbent_current_path	Sunset Song	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_philip_latinowicz	incumbent_current_path	The Return of Philip Latinowicz	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_conan	incumbent_current_path	The Coming of Conan the Cimmerian	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_blood_wedding	incumbent_current_path	Blood Wedding	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_wave002_mckay_harlem_shadows	incumbent_current_path	Harlem Shadows	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_cheese	incumbent_current_path	Cheese	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_chomana_dudi	incumbent_current_path	Chomana Dudi	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_indig_lit_coyote_stories_mourning_dove	incumbent_current_path	Coyote Stories	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_wave004_arthur_schnitzler_dream_story	incumbent_current_path	Dream Story	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale_lit_midnight_mao_dun	incumbent_current_path	Midnight	1	0	1	0	1	0	0	0	open_provisional_external_support	none	External evidence exists but reviewer_status is not accepted.	review_evidence_scope_and_accept_or_reject
work_candidate_audit_backfill_miss_lonelyhearts	incumbent_current_path	Miss Lonelyhearts	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_residence_on_earth_neruda	incumbent_current_path	Residence on Earth	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_me_lit_return_spirit	incumbent_current_path	Return of the Spirit	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_serafim_ponte	incumbent_current_path	Serafim Ponte Grande	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_me_lit_people_cave	incumbent_current_path	The People of the Cave	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0909_la_machine_infernale	incumbent_current_path	La Machine Infernale	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_border_town	incumbent_current_path	Border Town	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale_lit_burmese_days	incumbent_current_path	Burmese Days	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_huasipungo	incumbent_current_path	Huasipungo	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_independent_people_laxness	incumbent_current_path	Independent People	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_mary_poppins	incumbent_current_path	Mary Poppins	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_euro_under_lit_seven_gothic	incumbent_current_path	Seven Gothic Tales	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale4_lit_shaihu_umar	incumbent_current_path	Shaihu Umar	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_smritichitre	incumbent_current_path	Smritichitre	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_scale4_lit_sundown	incumbent_current_path	Sundown	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_bloom_reviewed_tender_night	incumbent_current_path	Tender Is the Night	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_global_lit_house_of_mist	incumbent_current_path	The House of Mist	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_street_of_crocodiles	incumbent_current_path	The Street of Crocodiles	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_southasia_lit_veyi_padagalu	incumbent_current_path	Veyi Padagalu	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_latcarib_lit_voyage_dark	incumbent_current_path	Voyage in the Dark	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_wave004_buero_vallejo_story_of_a_stairway	incumbent_current_path	Story of a Stairway	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_wave005_sarat_chandra_srikanta	incumbent_current_path	Srikanta	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_genre_lit_nine_tailors	incumbent_current_path	The Nine Tailors	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_mensagem	incumbent_current_path	Mensagem	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_mandatory_thunderstorm_cao_yu	incumbent_current_path	Thunderstorm	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
work_candidate_completion_lit_auto_da_fe	incumbent_current_path	Auto-da-Fe	0	0	0	0	0	0	0	0	open_no_evidence	none	No evidence rows exist for this work.	extract_or_match_source_items
