work_id	candidate_status	incumbent_path_id	incumbent_rank	canonical_title	sort_title	original_title	creator_display	date_label	sort_year	date_precision	macro_region	subregion	original_language	language_family	literary_tradition	period_bucket	form_bucket	unit_type	boundary_flags	included_as_literature	boundary_policy_id	boundary_note	selection_basis	edition_basis	completion_unit	source_status	review_status	confidence	provisional_until	notes
work_candidate_latcarib_lit_dreamtigers	incumbent_current_path	candidate:latcarib_lit_dreamtigers	1923	Dreamtigers	dreamtigers	""	Jorge Luis Borges	1960	1960	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	prose_poetry_collection	""	""	""	""	""	""	Read the poem, poetry collection, or assigned poetic selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=latin_american_literature; current group=literature
work_candidate_latcarib_lit_family_ties	incumbent_current_path	candidate:latcarib_lit_family_ties	1924	Family Ties	family ties	""	Clarice Lispector	1960	1960	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	short_story_collection	""	""	""	""	""	""	Read the story, tale, story collection, or documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=brazilian_literature; current group=literature
work_candidate_global_lit_gods_bits_wood	incumbent_current_path	candidate:global_lit_gods_bits_wood	1925	God's Bits of Wood	gods bits of wood	""	Ousmane Sembene	1960	1960	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=west_african_literature; current group=literature
work_candidate_bloom_reviewed_no_longer_at_ease	incumbent_current_path	candidate:bloom_reviewed_no_longer_at_ease	1926	No Longer at Ease	no longer at ease	""	Chinua Achebe	1960	1960	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=west_african_literature; current group=literature
work_candidate_global_lit_palace_peacock	incumbent_current_path	candidate:global_lit_palace_peacock	1927	Palace of the Peacock	palace of peacock	""	Wilson Harris	1960	1960	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=caribbean_literature; current group=literature
work_candidate_euro_under_lit_country_girls	incumbent_current_path	candidate:euro_under_lit_country_girls	1928	The Country Girls	country girls	""	Edna O'Brien	1960	1960	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=irish_literature; current group=literature
work_candidate_global_lit_open_door_latifah	incumbent_current_path	candidate:global_lit_open_door_latifah	1929	The Open Door	open door	""	Latifa al-Zayyat	1960	1960	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=arabic_literature; current group=literature
work_candidate_southasia_lit_serpent_and_rope	incumbent_current_path	candidate:southasia_lit_serpent_and_rope	1930	The Serpent and the Rope	serpent and rope	""	Raja Rao	1960	1960	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=south_asian_literature; current group=literature
work_candidate_audit_backfill_the_sot_weed_factor	incumbent_current_path	candidate:audit_backfill_the_sot_weed_factor	1931	The Sot-Weed Factor	sot weed factor	""	John Barth	1960	1960	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=american_literature; current group=literature
work_candidate_completion_lit_square_choi	incumbent_current_path	candidate:completion_lit_square_choi	1932	The Square	square	""	Choi In-hun	1960	1960	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=korean_literature; current group=literature
work_candidate_me_lit_sultan_dilemma	incumbent_current_path	candidate:me_lit_sultan_dilemma	1933	The Sultan's Dilemma	sultans dilemma	""	Tawfiq al-Hakim	1960	1960	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	play	""	""	""	""	""	""	Read the play or dramatic text.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=arabic_literature; current group=literature
work_candidate_mandatory_rabbit_run	incumbent_current_path	candidate:mandatory_rabbit_run	1934	Rabbit, Run	rabbit run	""	John Updike	1960	1960	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=american_literature; current group=literature
work_candidate_mandatory_alexandria_quartet	incumbent_current_path	candidate:mandatory_alexandria_quartet	1935	The Alexandria Quartet	alexandria quartet	""	Lawrence Durrell	1957-1960	1960	range	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel_sequence	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=british_literature; current group=literature
work_candidate_global_lit_house_mr_biswas	incumbent_current_path	candidate:global_lit_house_mr_biswas	1936	A House for Mr Biswas	house for mr biswas	""	V. S. Naipaul	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=caribbean_literature; current group=literature
work_candidate_global_lit_ambiguous_adventure	incumbent_current_path	candidate:global_lit_ambiguous_adventure	1937	Ambiguous Adventure	ambiguous adventure	""	Cheikh Hamidou Kane	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=west_african_literature; current group=literature
work_candidate_euro_under_lit_memorias_neno_labrego	incumbent_current_path	candidate:euro_under_lit_memorias_neno_labrego	1938	Memorias dun neno labrego	memorias dun neno labrego	""	Xose Neira Vilas	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=galician_literature; current group=literature
work_candidate_latcarib_lit_no_one_colonel	incumbent_current_path	candidate:latcarib_lit_no_one_colonel	1939	No One Writes to the Colonel	no one writes to colonel	""	Gabriel Garcia Marquez	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novella	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=latin_american_literature; current group=literature
work_candidate_completion_lit_solaris	incumbent_current_path	candidate:completion_lit_solaris	1940	Solaris	solaris	""	Stanislaw Lem	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=central_european_literature; current group=literature
work_candidate_bloom_reviewed_moviegoer	incumbent_current_path	candidate:bloom_reviewed_moviegoer	1941	The Moviegoer	moviegoer	""	Walker Percy	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=american_literature; current group=literature
work_candidate_scale5_lit_phantom_tollbooth	incumbent_current_path	candidate:scale5_lit_phantom_tollbooth	1942	The Phantom Tollbooth	phantom tollbooth	""	Norton Juster	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=childrens_literature; current group=literature
work_candidate_scale2_lit_prime_miss_jean_brodie	incumbent_current_path	candidate:scale2_lit_prime_miss_jean_brodie	1943	The Prime of Miss Jean Brodie	prime of miss jean brodie	""	Muriel Spark	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=british_literature; current group=literature
work_candidate_latcarib_lit_shipyard	incumbent_current_path	candidate:latcarib_lit_shipyard	1944	The Shipyard	shipyard	""	Juan Carlos Onetti	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=latin_american_literature; current group=literature
work_candidate_me_lit_thief_dogs	incumbent_current_path	candidate:me_lit_thief_dogs	1945	The Thief and the Dogs	thief and dogs	""	Naguib Mahfouz	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=arabic_literature; current group=literature
work_candidate_global_lit_woman_two_navels	incumbent_current_path	candidate:global_lit_woman_two_navels	1946	The Woman Who Had Two Navels	woman who had two navels	""	Nick Joaquin	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=filipino_literature; current group=literature
work_candidate_mandatory_catch_22	incumbent_current_path	candidate:mandatory_catch_22	1947	Catch-22	catch 22	""	Joseph Heller	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=american_literature; current group=literature
work_candidate_mandatory_songs_mihyar	incumbent_current_path	candidate:mandatory_songs_mihyar	1948	Songs of Mihyar the Damascene	songs of mihyar damascene	""	Adonis	1961	1961	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	poetry_collection	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=arabic_literature; current group=literature
work_candidate_africa_lit_walk_night	incumbent_current_path	candidate:africa_lit_walk_night	1949	A Walk in the Night	walk in night	""	Alex La Guma	1962	1962	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novella	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=south_african_literature; current group=literature
work_candidate_scale5_lit_wrinkle_in_time	incumbent_current_path	candidate:scale5_lit_wrinkle_in_time	1950	A Wrinkle in Time	wrinkle in time	""	Madeleine L'Engle	1962	1962	exact_year	taxonomy_pending	""	""	""	taxonomy_pending	1960_1969_ce	taxonomy_pending	novel	""	""	""	""	""	""	Read the complete literary work or a documented assigned selection.	manual_only	needs_sources	incumbent_unscored	source_crosswalk_review	Bootstrapped from incumbent path; current topic=childrens_literature; current group=literature
