cut_candidate_id	work_id	incumbent_path_id	rank	title	creator	tier	source_status	review_status	source_debt_status	evidence_count	generic_title_flag	duplicate_cluster_key	duplicate_cluster_size	chronology_issue_count	boundary_flag	risk_score	gate_status	rationale	next_action
x046_cut_1668	work_candidate_southasia_lit_english_teacher	candidate:southasia_lit_english_teacher	1668	The English Teacher	R. K. Narayan	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1669	work_candidate_mandatory_orwell_animal_farm	candidate:mandatory_orwell_animal_farm	1669	Animal Farm	George Orwell	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1670	work_candidate_mandatory_orphan_of_asia	candidate:mandatory_orphan_of_asia	1670	The Orphan of Asia	Wu Zhuoliu	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1671	work_candidate_mandatory_brideshead_revisited	candidate:mandatory_brideshead_revisited	1671	Brideshead Revisited	Evelyn Waugh	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1672	work_candidate_mandatory_berlin_stories	candidate:mandatory_berlin_stories	1672	The Berlin Stories	Christopher Isherwood	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1673	work_candidate_bloom_reviewed_all_kings_men	candidate:bloom_reviewed_all_kings_men	1673	All the King's Men	Robert Penn Warren	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1674	work_candidate_southasia_lit_chivaraku_migiledi	candidate:southasia_lit_chivaraku_migiledi	1674	Chivaraku Migiledi	Buchi Babu	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1676	work_candidate_bloom_reviewed_paterson	candidate:bloom_reviewed_paterson	1676	Paterson	William Carlos Williams	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1677	work_candidate_bloom_reviewed_iceman_cometh	candidate:bloom_reviewed_iceman_cometh	1677	The Iceman Cometh	Eugene O'Neill	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1678	work_candidate_global_lit_president_asturias	candidate:global_lit_president_asturias	1678	The President	Miguel Angel Asturias	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1682	work_candidate_euro_under_lit_zorba	candidate:euro_under_lit_zorba	1682	Zorba the Greek	Nikos Kazantzakis	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1683	work_candidate_mandatory_america_heart_bulosan	candidate:mandatory_america_heart_bulosan	1683	America Is in the Heart	Carlos Bulosan	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1684	work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0977_radio_play	candidate:bloom_late_033_literature_bloom_chaotic_age_reviewed_0977_radio_play	1684	To Have Done with the Judgment of God	Antonin Artaud	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1685	work_candidate_streetcar_named_desire	candidate:streetcar_named_desire	1685	A Streetcar Named Desire	Tennessee Williams	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1686	work_candidate_africa_lit_chiquinho	candidate:africa_lit_chiquinho	1686	Chiquinho	Baltasar Lopes	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1688	work_candidate_fortress_besieged	candidate:fortress_besieged	1688	Fortress Besieged	Qian Zhongshu	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1689	work_candidate_southasia_lit_hansuli_bank	candidate:southasia_lit_hansuli_bank	1689	Hansuli Banker Upakatha	Tarashankar Bandyopadhyay	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1691	work_candidate_southasia_lit_madol_duwa	candidate:southasia_lit_madol_duwa	1691	Madol Duwa	Martin Wickramasinghe	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1692	work_candidate_bloom_mahfouz_midaq_alley	candidate:bloom_mahfouz_midaq_alley	1692	Midaq Alley	Naguib Mahfouz	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1693	work_candidate_euro_under_lit_evenings	candidate:euro_under_lit_evenings	1693	The Evenings	Gerard Reve	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1694	work_candidate_bloom_camus_plague	candidate:bloom_camus_plague	1694	The Plague	Albert Camus	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1695	work_candidate_eastasia_lit_setting_sun	candidate:eastasia_lit_setting_sun	1695	The Setting Sun	Dazai Osamu	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1696	work_candidate_audit_backfill_under_the_volcano	candidate:audit_backfill_under_the_volcano	1696	Under the Volcano	Malcolm Lowry	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1697	work_candidate_latcarib_lit_adam_buenosayres	candidate:latcarib_lit_adam_buenosayres	1697	Adam Buenosayres	Leopoldo Marechal	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1698	work_candidate_southasia_lit_ajj_aakhaan_waris_shah_nu	candidate:southasia_lit_ajj_aakhaan_waris_shah_nu	1698	Ajj Aakhaan Waris Shah Nu	Amrita Pritam	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1699	work_candidate_euro_under_lit_ashes_diamonds	candidate:euro_under_lit_ashes_diamonds	1699	Ashes and Diamonds	Jerzy Andrzejewski	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1700	work_candidate_global_lit_cry_beloved_country	candidate:global_lit_cry_beloved_country	1700	Cry, the Beloved Country	Alan Paton	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1701	work_candidate_southasia_lit_khol_do	candidate:southasia_lit_khol_do	1701	Khol Do	Saadat Hasan Manto	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1702	work_candidate_southasia_lit_lalsalu	candidate:southasia_lit_lalsalu	1702	Lalsalu	Syed Waliullah	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1703	work_candidate_completion_lit_no_longer_human	candidate:completion_lit_no_longer_human	1703	No Longer Human	Dazai Osamu	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1704	work_candidate_africa_lit_path_thunder	candidate:africa_lit_path_thunder	1704	The Path of Thunder	Peter Abrahams	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1708	work_candidate_me_lit_mind_at_peace	candidate:me_lit_mind_at_peace	1708	A Mind at Peace	Ahmet Hamdi Tanpinar	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1709	work_candidate_completion_lit_confessions_mask	candidate:completion_lit_confessions_mask	1709	Confessions of a Mask	Mishima Yukio	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1710	work_candidate_scale4_lit_igbo_olodumare	candidate:scale4_lit_igbo_olodumare	1710	Igbo Olodumare	D. O. Fagunwa	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1711	work_candidate_scale4_lit_ireke_onibudo	candidate:scale4_lit_ireke_onibudo	1711	Ireke Onibudo	D. O. Fagunwa	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1712	work_candidate_me_lit_khirbet_khizeh	candidate:me_lit_khirbet_khizeh	1712	Khirbet Khizeh	S. Yizhar	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1713	work_candidate_global_lit_maize_men	candidate:global_lit_maize_men	1713	Men of Maize	Miguel Angel Asturias	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1714	work_candidate_bloom_orwell_1984	candidate:bloom_orwell_1984	1714	Nineteen Eighty-Four	George Orwell	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1715	work_candidate_global_lit_kingdom_this_world	candidate:global_lit_kingdom_this_world	1715	The Kingdom of This World	Alejo Carpentier	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1717	work_candidate_eastasia_lit_sound_mountain	candidate:eastasia_lit_sound_mountain	1717	The Sound of the Mountain	Kawabata Yasunari	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1718	work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0961_la_cantatrice_chauve	candidate:bloom_late_033_literature_bloom_chaotic_age_reviewed_0961_la_cantatrice_chauve	1718	La Cantatrice Chauve	Eugene Ionesco	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1723	work_candidate_latcarib_lit_brief_life	candidate:latcarib_lit_brief_life	1723	A Brief Life	Juan Carlos Onetti	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1724	work_candidate_euro_under_lit_barabbas	candidate:euro_under_lit_barabbas	1724	Barabbas	Par Lagerkvist	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1730	work_candidate_southasia_lit_mahaprasthanam	candidate:southasia_lit_mahaprasthanam	1730	Mahaprasthanam	Sri Sri	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1731	work_candidate_southasia_lit_pinjar	candidate:southasia_lit_pinjar	1731	Pinjar	Amrita Pritam	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1735	work_candidate_southasia_lit_ponniyin_selvan	candidate:southasia_lit_ponniyin_selvan	1735	Ponniyin Selvan	Kalki Krishnamurthy	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1783	work_candidate_euro_under_lit_family_moskat	candidate:euro_under_lit_family_moskat	1783	The Family Moskat	Isaac Bashevis Singer	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1784	work_candidate_audit_backfill_the_fugitive	candidate:audit_backfill_the_fugitive	1784	The Fugitive	Pramoedya Ananta Toer	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1787	work_candidate_latcarib_lit_tiger_trilogy	candidate:latcarib_lit_tiger_trilogy	1787	The Tiger Trilogy	Guillermo Cabrera Infante	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1788	work_candidate_mandatory_pavese_moon_bonfires	candidate:mandatory_pavese_moon_bonfires	1788	The Moon and the Bonfires	Cesare Pavese	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1790	work_candidate_scale4_lit_kusadikika	candidate:scale4_lit_kusadikika	1790	Kusadikika	Shaaban Robert	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1791	work_candidate_bloom_yourcenar_hadrian	candidate:bloom_yourcenar_hadrian	1791	Memoirs of Hadrian	Marguerite Yourcenar	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1792	work_candidate_bloom_salinger_catcher_rye	candidate:bloom_salinger_catcher_rye	1792	The Catcher in the Rye	J. D. Salinger	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1794	work_candidate_scale2_lit_hive_cela	candidate:scale2_lit_hive_cela	1794	The Hive	Camilo Jose Cela	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1795	work_candidate_bloom_beckett_trilogy	candidate:bloom_beckett_trilogy	1795	The Trilogy	Samuel Beckett	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
