id	rank	phase	title	aliases	creators	date_label	sort_year	period_bucket	macro_region	form_bucket	section	group	topic	medium	unit_type	tier	pool	source	source_id	source_status	review_status	progress_status	lifetime_path	url	normalized_title	normalized_creators	boundary_flags	generic_title
candidate:genre_lit_canticle_leibowitz	1903	7	A Canticle for Leibowitz	""	Walter M. Miller Jr.	1959	1959	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_canticle_leibowitz	manual_only	needs_sources	planned	true		canticle for leibowitz	walter m miller jr	genre_fiction	false
candidate:me_lit_children_gebelawi	1905	7	Children of Gebelawi	""	Naguib Mahfouz	1959	1959	1946_1959_ce	middle_east_central_asia	fiction_narrative_prose	textual_humanities	literature	arabic_literature	text	novel	major	coverage	wave_036_literature_middle_east_persian_turkic_hebrew_scale	me_lit_children_gebelawi	manual_only	needs_sources	planned	true		children of gebelawi	naguib mahfouz	children_ya	false
candidate:africa_lit_down_second_avenue	1906	7	Down Second Avenue	""	Ezekiel Mphahlele	1959	1959	1946_1959_ce	africa	essays_memoir_testimony	textual_humanities	literature	south_african_literature	text	literary_memoir	major	coverage	wave_037_literature_africa_scale	africa_lit_down_second_avenue	manual_only	needs_sources	planned	true		down second avenue	ezekiel mphahlele	memoir_testimony	false
candidate:latcarib_lit_child_dark	1922	7	Child of the Dark	""	Carolina Maria de Jesus	1960	1960	1960_1969_ce	americas	essays_memoir_testimony	textual_humanities	literature	brazilian_literature	text	diary_literature	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_child_dark	manual_only	needs_sources	planned	true		child of dark	carolina maria de jesus	memoir_testimony	false
candidate:global_lit_ambiguous_adventure	1937	7	Ambiguous Adventure	""	Cheikh Hamidou Kane	1961	1961	1960_1969_ce	africa	fiction_narrative_prose	textual_humanities	literature	west_african_literature	text	novel	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_ambiguous_adventure	manual_only	needs_sources	planned	true		ambiguous adventure	cheikh hamidou kane	genre_fiction	false
candidate:scale5_lit_phantom_tollbooth	1942	7	The Phantom Tollbooth	""	Norton Juster	1961	1961	1960_1969_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_phantom_tollbooth	manual_only	needs_sources	planned	true		phantom tollbooth	norton juster	children_ya	false
candidate:scale5_lit_wrinkle_in_time	1950	7	A Wrinkle in Time	""	Madeleine L'Engle	1962	1962	1960_1969_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_wrinkle_in_time	manual_only	needs_sources	planned	true		wrinkle in time	madeleine lengle	children_ya	false
candidate:genre_lit_something_wicked	1958	7	Something Wicked This Way Comes	""	Ray Bradbury	1962	1962	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_something_wicked	manual_only	needs_sources	planned	true		something wicked this way comes	ray bradbury	genre_fiction	false
candidate:genre_lit_drowned_world	1961	7	The Drowned World	""	J. G. Ballard	1962	1962	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_drowned_world	manual_only	needs_sources	planned	true		drowned world	j g ballard	genre_fiction	false
candidate:scale5_lit_man_high_castle	1964	7	The Man in the High Castle	""	Philip K. Dick	1962	1962	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_man_high_castle	manual_only	needs_sources	planned	true		man in high castle	philip k dick	genre_fiction	false
candidate:genre_lit_always_lived_castle	1969	7	We Have Always Lived in the Castle	""	Shirley Jackson	1962	1962	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_always_lived_castle	manual_only	needs_sources	planned	true		we have always lived in castle	shirley jackson	genre_fiction	false
candidate:genre_lit_spy_cold	1984	7	The Spy Who Came in from the Cold	""	John le Carre	1963	1963	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	crime_literature	text	spy_novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_spy_cold	manual_only	needs_sources	planned	true		spy who came in from cold	john le carre	genre_fiction	false
candidate:scale5_lit_where_wild_things	1987	7	Where the Wild Things Are	""	Maurice Sendak	1963	1963	1960_1969_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	picture_book	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_where_wild_things	manual_only	needs_sources	planned	true		where wild things are	maurice sendak	children_ya	false
candidate:mandatory_ginzburg_family_lexicon	1990	7	Family Lexicon	Lessico famigliare	Natalia Ginzburg	1963	1963	1960_1969_ce	europe	essays_memoir_testimony	textual_humanities	literature	italian_literature	text	novel_memoir	major	coverage	wave_051_literature_mandatory_omissions_early_modern_global_modern	mandatory_ginzburg_family_lexicon	manual_only	needs_sources	planned	true		family lexicon	natalia ginzburg	memoir_testimony	false
candidate:genre_lit_harriet_spy	1996	7	Harriet the Spy	""	Louise Fitzhugh	1964	1964	1960_1969_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_harriet_spy	manual_only	needs_sources	planned	true		harriet spy	louise fitzhugh	children_ya	false
candidate:completion_lit_dune	2015	7	Dune	""	Frank Herbert	1965	1965	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_023_literature_modern_global_completion_spine	completion_lit_dune	manual_only	needs_sources	planned	true		dune	frank herbert	genre_fiction	false
candidate:genre_lit_in_cold_blood	2037	7	In Cold Blood	""	Truman Capote	1966	1966	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	crime_literature	text	nonfiction_novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_in_cold_blood	manual_only	needs_sources	planned	true		in cold blood	truman capote	genre_fiction	false
candidate:genre_lit_rosemarys_baby	2056	7	Rosemary's Baby	""	Ira Levin	1967	1967	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_rosemarys_baby	manual_only	needs_sources	planned	true		rosemarys baby	ira levin	genre_fiction	false
candidate:completion_lit_wizard_earthsea	2063	7	A Wizard of Earthsea	""	Ursula K. Le Guin	1968	1968	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel	major	coverage	wave_023_literature_modern_global_completion_spine	completion_lit_wizard_earthsea	manual_only	needs_sources	planned	true		wizard of earthsea	ursula k le guin	genre_fiction	false
candidate:scale5_lit_androids_electric_sheep	2065	7	Do Androids Dream of Electric Sheep?	""	Philip K. Dick	1968	1968	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_androids_electric_sheep	manual_only	needs_sources	planned	true		do androids dream of electric sheep	philip k dick	genre_fiction	false
candidate:genre_lit_stand_zanzibar	2072	7	Stand on Zanzibar	""	John Brunner	1968	1968	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_stand_zanzibar	manual_only	needs_sources	planned	true		stand on zanzibar	john brunner	genre_fiction	false
candidate:scale5_lit_last_unicorn	2074	7	The Last Unicorn	""	Peter S. Beagle	1968	1968	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_last_unicorn	manual_only	needs_sources	planned	true		last unicorn	peter s beagle	genre_fiction	false
candidate:latcarib_lit_heres_to_you_jesusa	2081	7	Here's to You, Jesusa!	""	Elena Poniatowska	1969	1969	1960_1969_ce	cross_regional_or_unknown	essays_memoir_testimony	textual_humanities	literature	testimonio	text	testimonial_novel	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_heres_to_you_jesusa	manual_only	needs_sources	planned	true		heres to you jesusa	elena poniatowska	memoir_testimony	false
candidate:global_lit_way_to_rainy_mountain	2089	7	The Way to Rainy Mountain	""	N. Scott Momaday and Kiowa tradition	1969	1969	1960_1969_ce	americas	poetry	textual_humanities	literature	native_american_literature	text	poetic_memoir	major	coverage	wave_021_global_literature_americas_oceania_modern_spine	global_lit_way_to_rainy_mountain	manual_only	needs_sources	planned	true		way to rainy mountain	n scott momaday and kiowa tradition	memoir_testimony	false
candidate:scale5_lit_ubik	2090	7	Ubik	""	Philip K. Dick	1969	1969	1960_1969_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_ubik	manual_only	needs_sources	planned	true		ubik	philip k dick	genre_fiction	false
candidate:euro_under_lit_chronicle_stone	2113	8	Chronicle in Stone	""	Ismail Kadare	1971	1971	1970_1979_ce	europe	fiction_narrative_prose	textual_humanities	literature	albanian_literature	text	novel	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_chronicle_stone	manual_only	needs_sources	planned	true		chronicle in stone	ismail kadare	history_chronicle	false
candidate:latcarib_lit_massacre_mexico	2118	8	Massacre in Mexico	""	Elena Poniatowska	1971	1971	1970_1979_ce	cross_regional_or_unknown	essays_memoir_testimony	textual_humanities	literature	testimonio	text	documentary_literary_testimony	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_massacre_mexico	manual_only	needs_sources	planned	true		massacre in mexico	elena poniatowska	memoir_testimony	false
candidate:genre_lit_mrs_frisby	2119	8	Mrs. Frisby and the Rats of NIMH	""	Robert C. O'Brien	1971	1971	1970_1979_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_mrs_frisby	manual_only	needs_sources	planned	true		mrs frisby and rats of nimh	robert c obrien	children_ya	false
candidate:genre_lit_exorcist	2124	8	The Exorcist	""	William Peter Blatty	1971	1971	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_exorcist	manual_only	needs_sources	planned	true		exorcist	william peter blatty	genre_fiction	false
candidate:genre_lit_lathe_heaven	2125	8	The Lathe of Heaven	""	Ursula K. Le Guin	1971	1971	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_lathe_heaven	manual_only	needs_sources	planned	true		lathe of heaven	ursula k le guin	genre_fiction	false
candidate:genre_lit_tombs_atuan	2127	8	The Tombs of Atuan	""	Ursula K. Le Guin	1971	1971	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_tombs_atuan	manual_only	needs_sources	planned	true		tombs of atuan	ursula k le guin	genre_fiction	false
candidate:africa_lit_kiu	2134	8	Kiu	""	Mohamed Said Abdulla	1972	1972	1970_1979_ce	africa	speculative_genre	textual_humanities	literature	swahili_literature	text	detective_novel	major	coverage	wave_037_literature_africa_scale	africa_lit_kiu	manual_only	needs_sources	planned	true		kiu	mohamed said abdulla	genre_fiction	false
candidate:scale5_lit_roadside_picnic	2137	8	Roadside Picnic	""	Arkady and Boris Strugatsky	1972	1972	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_roadside_picnic	manual_only	needs_sources	planned	true		roadside picnic	arkady and boris strugatsky	genre_fiction	false
candidate:genre_lit_watership_down	2141	8	Watership Down	""	Richard Adams	1972	1972	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_watership_down	manual_only	needs_sources	planned	true		watership down	richard adams	genre_fiction	false
candidate:genre_lit_elric	2142	8	Elric of Melnibone	""	Michael Moorcock	1972	1972	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel	contextual	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_elric	manual_only	needs_sources	planned	true		elric of melnibone	michael moorcock	genre_fiction	false
candidate:africa_lit_man_died	2143	8	The Man Died	""	Wole Soyinka	1972	1972	1970_1979_ce	africa	essays_memoir_testimony	textual_humanities	literature	west_african_literature	text	literary_memoir	contextual	coverage	wave_037_literature_africa_scale	africa_lit_man_died	manual_only	needs_sources	planned	true		man died	wole soyinka	memoir_testimony	false
candidate:genre_lit_sheep_look_up	2144	8	The Sheep Look Up	""	John Brunner	1972	1972	1970_1979_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	contextual	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_sheep_look_up	manual_only	needs_sources	planned	true		sheep look up	john brunner	genre_fiction	false
